long;lat;id;nombre;categoria;cocina;ambientacion;telefono;mail;horario;calle_nombre;calle_altura;calle_cruce;direccion_completa;barrio;comuna;codigo_postal;codigo_postal_argentino
-58.37289579;-34.61599077;1391;EL DUENDE BAR;BAR;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;CHILE;495;N/A;CHILE 495;Monserrat;1;1098.0;C1098AAI
-58.51082415;-34.59183971;2706;EL EDEN;PUB;SANDWICHERIA;ROCK & ROLL;4501 6820;N/A;NO ESPECIFICADA;SAN MARTIN;6896;N/A;SAN MARTIN AV. 6896;Villa Devoto;11;1419.0;C1419ICS
-58.47172006;-34.57801918;2757;EL EDEN;PUB;FAST FOOD;MODERNO;4554 1738;www.eleden.8k.com;lunes a viernes de 10.30 a 4 - sabado de 16 al cierre - domingo de 19 a 4;ALVAREZ THOMAS;2163;N/A;ALVAREZ THOMAS AV. 2163;Villa Ortuzar;15;1430.0;C1430EEB
-58.43790957;-34.58377679;155;EL ENCANTO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;BONPLAND;1642;N/A;BONPLAND 1642;Palermo;14;1414.0;C1414CMT
-58.50064829;-34.6622551;1296;EL ENCUENTRO;OTROS;INTERNACIONAL;RUSTICA;4686 6261;N/A;NO ESPECIFICADA;DE LA TORRE LISANDRO;2375;N/A;DE LA TORRE, LISANDRO AV. 2375;Mataderos;9;1440.0;C1440ECL
-58.39784963;-34.60841731;752;EL ENCUENTRO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4953 0339;N/A;NO ESPECIFICADA;MITRE BARTOLOME;2202;N/A;MITRE, BARTOLOME 2202;Balvanera;3;1039.0;C1039AAJ
-58.40881249;-34.61147145;750;EL ENCUENTRO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4932 3017;N/A;NO ESPECIFICADA;YRIGOYEN HIPOLITO;3002;N/A;YRIGOYEN, HIPOLITO 3002;Balvanera;3;1207.0;C1207ABP
-58.37140111;-34.61952998;1106;EL ENCUENTRO;RESTAURANTE;SANDWICHERIA;CLASICO PORTENIO;4300 5226;N/A;NO ESPECIFICADA;CALVO CARLOS;400;N/A;CALVO, CARLOS 400;San Telmo;1;1102.0;C1102AAH
-58.42400735;-34.57897218;156;EL ENDIABLADO;RESTAURANTE;TRADICIONAL;MODERNO;4778 3514;N/A;NO ESPECIFICADA;FRAY JUSTO SANTAMARIA DE ORO;2517;N/A;FRAY JUSTO SANTAMARIA DE ORO 2517;Palermo;14;1425.0;C1425FOK
-58.38189987;-34.61106889;1393;EL ESCORIAL;BAR;GASTRONOMIA GENERAL;GENERAL;4381 6403;N/A;NO ESPECIFICADA;LIMA;215;N/A;LIMA 215;Monserrat;1;1073.0;C1073AAE
-58.47479716;-34.6851133;2789;EL ESCORIAL;CAFE;INTERNACIONAL;CLASICO PORTENIO;4605 6536;N/A;NO ESPECIFICADA;CHILAVERT MARTINIANO Cnel.;6287;N/A;CHILAVERT, MARTINIANO, CORONEL 6287;Villa Riachuelo;8;1439.0;C1439CLU
-58.39612074;-34.6116532;751;EL ESPAÃ‘OL;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4951 4722;N/A;NO ESPECIFICADA;RINCON;196;N/A;RINCON 196;Balvanera;3;1081.0;C1081ABD
-58.43016229;-34.57269117;157;EL ESTANCIERO;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4899 0951;N/A;NO ESPECIFICADA;BAEZ;202;N/A;BAEZ 202;Palermo;14;1426.0;C1426BRF
-58.36820133;-34.6354112;1234;EL ESTAÃ‘O;BAR;MINUTAS;CLASICO PORTENIO;4302 8888;N/A;lunes a sabado de 9 a 22;VALLE ARISTOBULO DEL;1100;N/A;VALLE, ARISTOBULO DEL 1100;Boca;4;1165.0;C1165AGD
-58.38641285;-34.60061063;2228;EL EVENTO;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4372 1037;N/A;NO ESPECIFICADA;VIAMONTE;1380;N/A;VIAMONTE 1380;San Nicolas;1;1053.0;C1053ACB
-58.38634254;-34.60406435;2229;EL FARO;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4371 1801;N/A;NO ESPECIFICADA;CORRIENTES;1392;N/A;CORRIENTES AV. 1392;San Nicolas;1;1043.0;C1043ABN
-58.42869893;-34.59890219;629;EL FAROL;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4866 3233;N/A;NO ESPECIFICADA;ROCAMORA;4599;N/A;ROCAMORA 4599;Almagro;5;1184.0;C1184ABK
-58.37414081;-34.61962213;2567;EL FEDERAL;BAR;MINUTAS;CLASICO PORTENIO;4300 4313;N/A;lunes a domingo de 7 a 2;CALVO CARLOS;599;N/A;CALVO, CARLOS 599;San Telmo;1;1102.0;C1102AAK
-58.43256117;-34.5871735;158;EL FEDERAL;RESTAURANTE;REGIONAL;FOLKLORICO;4832 6500;www.elfederalargentino.com.ar;NO ESPECIFICADA;HONDURAS;5254;N/A;HONDURAS 5254;Palermo;14;1414.0;C1414BMV
-58.43097682;-34.589302;159;EL FEDERAL. PULPERIA;RESTAURANTE;REGIONAL;FOLKLORICO;4832 8084;N/A;NO ESPECIFICADA;SERRANO;1507;N/A;SERRANO 1507;Palermo;14;1414.0;C1414DFE
-58.37056041;-34.59976231;2227;EL FIGON DE BONILLA;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4312 0690;cenayshow@yahoo.com.ar;NO ESPECIFICADA;ALEM LEANDRO N.;673;N/A;ALEM, LEANDRO N. AV. 673;San Nicolas;1;1001.0;C1001AAB
-58.42371349;-34.57674427;160;EL FOGON;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4773 3595;N/A;NO ESPECIFICADA;JUNCAL;4602;N/A;JUNCAL 4602;Palermo;14;1425.0;C1425BAF
-58.51165157;-34.62427863;1327;EL FORTIN;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4566 8279;N/A;NO ESPECIFICADA;LOPE DE VEGA;0;JONTE;LOPE DE VEGA AV. y ALVAREZ JONTE AV.;Monte Castro;10;;CnanXXX
-58.47404543;-34.5414102;2065;EL FORTIN;RESTAURANTE;REGIONAL;COLONIAL;4702 2413;N/A;NO ESPECIFICADA;CABILDO;4702;N/A;CABILDO AV. 4702;Saavedra;12;1429.0;C1429ABS
-58.40234646;-34.60860604;753;EL FRESNO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4952 6902;N/A;NO ESPECIFICADA;MITRE BARTOLOME;2539;N/A;MITRE, BARTOLOME 2539;Balvanera;3;1039.0;C1039AAO
-58.39772664;-34.5971639;1726;EL GALEANO;BAR;MINUTAS;CLASICO PORTENIO;4821 1715;N/A;NO ESPECIFICADA;ALVEAR MARCELO T. De;2101;N/A;ALVEAR, MARCELO T. De 2101;Recoleta;2;1122.0;C1122AAG
-58.4202556;-34.58231338;161;EL GALEON;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4831 0544;N/A;NO ESPECIFICADA;SANTA FE;4002;N/A;SANTA FE AV. 4002;Palermo;14;1425.0;C1425BHP
-58.38553304;-34.60870757;2230;EL GALLO;BAR;MINUTAS;MODERNO;4383 3014;N/A;lunes a viernes de 8 a 18;RIVADAVIA AV;1345;N/A;RIVADAVIA AV. 1345;San Nicolas;1;;CnanXXX
-58.38717127;-34.59600714;1987;EL GALPON;RESTAURANTE;TRADICIONAL;ANTIGUO;4811 9791;N/A;NO ESPECIFICADA;URUGUAY;1078;N/A;URUGUAY 1078;Recoleta;2;1016.0;C1016ACB
-58.46472213;-34.63461562;1525;EL GARFIO;CAFE;SANDWICHERIA;CLASICO PORTENIO;NO DISPONIBLE;N/A;lunes a sabado de 8 a 21;DIRECTORIO;2699;N/A;DIRECTORIO AV. 2699;Flores;7;1406.0;C1406HAC
-58.45254269;-34.59836977;2668;EL GATO;RESTAURANTE;INTERNACIONAL;MODERNO;4854 4992;N/A;NO ESPECIFICADA;HUMBOLDT;17;N/A;HUMBOLDT 17;Villa Crespo;15;1414.0;C1414CSA
-58.39030366;-34.60421048;2231;EL GATO NEGRO;BAR;INTERNACIONAL;CLASICO PORTENIO;4374 1730;gatone@gatonegronte.com.ar;NO ESPECIFICADA;CORRIENTES;1669;N/A;CORRIENTES AV. 1669;San Nicolas;1;1042.0;C1042AAC
-58.38291305;-34.6265639;1109;EL GAUCHITO GIL;RESTAURANTE;PARRILLA;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;SALTA;1567;N/A;SALTA 1567;Constitucion;1;1137.0;C1137ACG
-58.40592284;-34.63709685;1557;EL GLOBITO;CAFE;PIZZERIA;CLASICO PORTENIO;4943 3680;N/A;NO ESPECIFICADA;CASEROS;3015;N/A;CASEROS AV. 3015;Parque Patricios;4;1264.0;C1264AAK
-58.38329558;-34.60972452;1394;EL GLOBO;RESTAURANTE;INTERNACIONAL;ANTIGUO;4381 3926;N/A;NO ESPECIFICADA;YRIGOYEN HIPOLITO;1199;N/A;YRIGOYEN, HIPOLITO 1199;Monserrat;1;1086.0;C1086AAS
-58.41816064;-34.59553312;162;EL GORRITI RESTAURANT;RESTAURANTE;TRADICIONAL;ANTIGUO;4862 8031;www.elgorriti.com;lunes a domingo de 12 a 16 y de 19 a 00;GORRITI;3780;N/A;GORRITI 3780;Palermo;14;1172.0;C1172ACH
-58.46808823;-34.63392197;1147;EL GOSTARAZO II;RESTAURANTE;PARRILLA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;SAN PEDRITO;250;N/A;SAN PEDRITO AV. 250;Flores;7;1406.0;C1406EXP
-58.39246643;-34.60336748;754;EL GRADUADO;CAFE;SANDWICHERIA;MODERNO;4373 5346;N/A;NO ESPECIFICADA;CALLAO;498;N/A;CALLAO AV. 498;Balvanera;3;1022.0;C1022AAR
-58.39638148;-34.59870516;1725;EL GRADUADO;BAR;GASTRONOMIA GENERAL;GENERAL;4961 9780;N/A;NO ESPECIFICADA;PARAGUAY;2038;N/A;PARAGUAY 2038;Recoleta;2;1121.0;C1121ABF
-58.40572345;-34.636631;1555;EL GRAN ESPAÃ‘OL;RESTAURANTE;PARRILLA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;LA RIOJA;2161;N/A;LA RIOJA 2161;Parque Patricios;4;1244.0;C1244ABS
-58.52892528;-34.64122168;1269;EL GRAN PODER RESTAURANT;RESTAURANTE;BOLIVIANA;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;PAZ GRAL.;10766;N/A;PAZ, GRAL. AV. 10766;Liniers;9;1408.0;C1408FGT
-58.52494862;-34.61379748;2708;EL GRIEGO;PUB;PIZZERIA;CLASICO PORTENIO;4568 5629;N/A;NO ESPECIFICADA;BEIRO FRANCISCO;5293;N/A;BEIRO, FRANCISCO AV. 5293;Villa Devoto;11;1419.0;C1419IAB
-58.49772653;-34.58362724;2774;EL GRILL;PUB;TRADICIONAL;CLASICO PORTENIO;NO DISPONIBLE;N/A;lunes a lunes mediodia y noche;MOSCONI GRAL.;2502;N/A;MOSCONI GENERAL AV. 2502;Villa Pueyrredon;12;1419.0;C1419EQR
-58.40346713;-34.59740612;1727;EL GUARANI;RESTAURANTE;MINUTAS;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;PUEYRREDON AV;1106;N/A;PUEYRREDON AV. 1106;Recoleta;2;1118.0;C1118AAO
-58.4823682;-34.63383216;2633;EL HALCON;RESTAURANTE;INTERNACIONAL;RUSTICA;4674 2112;N/A;NO ESPECIFICADA;RIVADAVIA;8451;N/A;RIVADAVIA AV. 8451;Floresta;10;1407.0;C1407DYG
-58.37128393;-34.6253341;2569;EL HIPOPOTAMO;BAR;MINUTAS;CLASICO PORTENIO;4300 8450;N/A;NO ESPECIFICADA;BRASIL;401;N/A;BRASIL 401;San Telmo;1;1154.0;C1154AAE
-58.40230725;-34.6364519;1558;EL HURACAN;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4308 3520;N/A;NO ESPECIFICADA;CASEROS;2807;N/A;CASEROS AV. 2807;Parque Patricios;4;1264.0;C1264AAI
-58.39824447;-34.58937525;1733;ELIEL;RESTAURANTE;MINUTAS;MODERNO;4803 0700;N/A;NO ESPECIFICADA;LARREA;1541;N/A;LARREA 1541;Recoleta;2;1117.0;C1117ABO
-58.38363019;-34.60974305;1395;EL IMPARCIAL;RESTAURANTE;INTERNACIONAL;ESPANIOL;4383 2414;N/A;NO ESPECIFICADA;YRIGOYEN HIPOLITO;1201;N/A;YRIGOYEN, HIPOLITO 1201;Monserrat;1;1086.0;C1086AAU
-58.5203107;-34.61125797;2707;EL IMPERIAL;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4568 5398;N/A;NO ESPECIFICADA;BERMUDEZ;3198;N/A;BERMUDEZ 3198;Villa Devoto;11;1417.0;C1417BWZ
-58.45477406;-34.58704199;565;EL IMPERIO DE LA PIZZA;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4753 0875;N/A;NO ESPECIFICADA;CORRIENTES;6891;N/A;CORRIENTES AV. 6891;Chacarita;15;1427.0;C1427BPG
-58.3766215;-34.60811257;2232;EL JARDIN;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;RIVADAVIA;715;N/A;RIVADAVIA AV. 715;San Nicolas;1;1002.0;C1002AAF
-58.39547125;-34.59130732;1729;EL KOZAKO;RESTAURANTE;ESLAVA;GENERAL;4804 3527;www.elkozako.restaurant.com.ar;martes a sabado de 20 al cierre;JUNIN;1460;N/A;JUNIN 1460;Recoleta;2;1113.0;C1113AAN
-58.43261145;-34.62282279;990;EL LAZO;RESTAURANTE;GASTRONOMIA GENERAL;CLASICO PORTENIO;4903 8328;N/A;lunes a domingo de 12 a 15 y de 20 a 00;ALBERDI JUAN BAUTISTA;334;N/A;ALBERDI, JUAN BAUTISTA AV. 334;Caballito;6;1424.0;C1424BYQ
-58.39385899;-34.63489521;756;EL LITORAL;CAFE;GASTRONOMIA GENERAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;PASCO;2200;N/A;PASCO 2200;Parque Patricios;4;1251.0;C1251ABD
-58.46936528;-34.54768579;2066;EL MADROÃ‘O;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4702 6847;N/A;NO ESPECIFICADA;CABILDO;3874;N/A;CABILDO AV. 3874;Saavedra;12;1429.0;C1429AAW
-58.48392724;-34.62947817;1215;EL MALECON;RESTAURANTE;TRADICIONAL;BOHEMIO;4671 7754;N/A;NO ESPECIFICADA;AVELLANEDA;3901;N/A;AVELLANEDA AV. 3901;Floresta;10;1407.0;C1407EJG
-58.4367609;-34.58096427;163;EL MANTO;RESTAURANTE;ARMENIA;ANTIGUO;4774 2409;www.elmanto.com;NO ESPECIFICADA;COSTA RICA;5801;N/A;COSTA RICA 5801;Palermo;14;1414.0;C1414BTI
-58.36172089;-34.61357597;2828;EL MERCADO;RESTAURANTE;ARGENTINA;MODERNO;4010 9200;reservasuniverse@faenahotels.com;NO ESPECIFICADA;Salotti;445;N/A;SALOTTI MARTHA 445;Puerto Madero;1;;CnanXXX
-58.39019337;-34.61380129;1396;EL MESON DE DON ENRIQUE;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4383 5987;N/A;NO ESPECIFICADA;BELGRANO;1696;N/A;BELGRANO AV. 1696;Monserrat;1;1093.0;C1093AAR
-58.42594513;-34.63113787;992;EL METRO;RESTAURANTE;INTERNACIONAL;MODERNO;4922 4927;N/A;lunes a domingo de 12 a 15 y de 20 a 00;LA PLATA;1385;N/A;LA PLATA AV. 1385;Parque Chacabuco;7;1250.0;C1250AAD
-58.42594513;-34.63113787;1537;EL METRO;RESTAURANTE;PARRILLA;CLASICO PORTENIO;4922 4927;N/A;lunes a sabado de 10 a 23;LA PLATA;1385;N/A;LA PLATA AV. 1385;Parque Chacabuco;7;1250.0;C1250AAD
-58.36731108;-34.60145264;1599;EL MIRASOL DE PUERTO MADERO;RESTAURANTE;PARRILLA;RUSTICA;4315 6277;N/A;lunes a lunes de 12 a 15 y de 20 a 00;MOREAU DE JUSTO ALICIA;202;N/A;MOREAU DE JUSTO, ALICIA AV. 202;Puerto Madero;1;1107.0;C1107AAD
-58.43038922;-34.60588928;628;EL MOSQUITO;RESTAURANTE;PARRILLA;MODERNO;4865 0033;N/A;NO ESPECIFICADA;PERON JUAN DOMINGO TTE.;4499;N/A;PERON, JUAN DOMINGO, TTE. GENERAL 4499;Almagro;5;1199.0;C1199ABG
-58.47043202;-34.60141186;1589;EL MOTIVO;RESTAURANTE;SANDWICHERIA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;SAN MARTIN AV.;3305;N/A;SAN MARTIN AV. 3305;Paternal;15;1416.0;C1416CSI
-58.37250906;-34.5957223;1986;EL MUELLE;PUB;MINUTAS;CLASICO PORTENIO;4312 5178;elmuellepub@ciudad.com.ar;lunes a viernes de 8 a 00;ALEM LEANDRO N.;1024;N/A;ALEM, LEANDRO N. AV. 1024;Retiro;1;1001.0;C1001AAS
-58.49692383;-34.58292787;2776;EL MURAL;RESTAURANTE;TRADICIONAL;MODERNO;NO DISPONIBLE;N/A;NO ESPECIFICADA;MOSCONI GRAL.;2433;N/A;MOSCONI GENERAL AV. 2433;Villa Pueyrredon;12;1419.0;C1419EQD
-58.44048821;-34.58251607;164;EL MYSTICO;RESTAURANTE;TRADICIONAL;RUSTICA;4775 3653;N/A;NO ESPECIFICADA;GORRITI;5902;N/A;GORRITI 5902;Palermo;14;1414.0;C1414BKL
-58.37929316;-34.60572397;2234;EL NACIONAL;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4327 0710;N/A;lunes a viernes de 7 a 20 - sabado de 8 a 12;SUIPACHA;201;N/A;SUIPACHA 201;San Nicolas;1;1008.0;C1008AAE
-58.37027263;-34.61846394;2568;EL NACIONAL;RESTAURANTE;TRADICIONAL;ANTIGUO;4361 5539;nacionalrestobar@hotmail.com;martes a domingo de 9 al cierre - lunes de 9 a 18 - sabado de 18 al cierre;ESTADOS UNIDOS;302;N/A;ESTADOS UNIDOS 302;San Telmo;1;1101.0;C1101AAH
-58.36987021;-34.59948508;2233;EL NAVEGANTE;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4311 0641;N/A;lunes a sabado de 7 a 00;VIAMONTE;154;N/A;VIAMONTE 154;San Nicolas;1;1053.0;C1053ABD
-58.36820121;-34.6123263;1398;EL NIDO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4331 5236;N/A;lunes a viernes de 7 a 19;BELGRANO;126;N/A;BELGRANO AV. 126;Monserrat;1;1092.0;C1092AAO
-58.46288981;-34.55998611;507;EL NIÃ‘O JULIO;RESTAURANTE;PARRILLA;CLASICO PORTENIO;4544 8072;N/A;NO ESPECIFICADA;MONROE;2701;N/A;MONROE 2701;Belgrano;13;1428.0;C1428BLS
-58.39526684;-34.58959855;1728;EL NORTE;RESTAURANTE;PIZZERIA;CLASICO PORTENIO;4803 1370;N/A;NO ESPECIFICADA;URIBURU;1680;N/A;URIBURU JOSE E., Pres. 1680;Recoleta;2;1114.0;C1114AAR
-58.43784376;-34.56696423;165;EL NOVILLO ALEGRE;RESTAURANTE;PARRILLA;CLASICO PORTENIO;4772 4458;N/A;NO ESPECIFICADA;GOROSTIAGA;1833;N/A;GOROSTIAGA 1833;Palermo;14;1426.0;C1426CTG
-58.3854677;-34.60046942;755;EL NUEVO HENRY BAR;CAFE;MINUTAS;CLASICO PORTENIO;4951 0684;N/A;NO ESPECIFICADA;VIAMONTE;1301;N/A;VIAMONTE 1301;San Nicolas;1;1053.0;C1053ACA
-58.36110791;-34.6321827;1236;EL NUEVO MILENIO;BAR;MINUTAS;CLASICO PORTENIO;4307 1613;N/A;lunes a domingo de 12 a 14 y de 20 a 00;VILLAFAÃ‘E WENCESLAO;412;N/A;VILLAFAÃ‘E, WENCESLAO 412;Boca;4;;CnanXXX
-58.40481922;-34.61013593;757;EL NUEVO NICO;CAFE;PARRILLA;CLASICO PORTENIO;4862 4064;N/A;NO ESPECIFICADA;RIVADAVIA;2714;N/A;RIVADAVIA AV. 2714;Balvanera;3;1034.0;C1034ACT
-58.36980476;-34.61225931;1397;EL NUEVO PUENTE;RESTAURANTE;MINUTAS;MODERNO;4342 1121;N/A;lunes a viernes de 7 a 21;BELGRANO;233;N/A;BELGRANO AV. 233;Monserrat;1;1092.0;C1092AAC
-58.40030542;-34.6362383;1559;EL NUEVO REFUGIO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;CASEROS;2700;N/A;CASEROS AV. 2700;Parque Patricios;4;1264.0;C1264AAT
-58.3957121;-34.61845009;2083;EL NUEVO RINCON;OTROS;PARRILLA;CLASICO PORTENIO;4941 5279;N/A;NO ESPECIFICADA;INDEPENDENCIA;2088;N/A;INDEPENDENCIA AV. 2088;San Cristobal;3;1225.0;C1225AAP
-58.37377635;-34.62201383;2570;EL OASIS;RESTAURANTE;MINUTAS;ANTIGUO;4300 9730;N/A;lunes a domingo de 8 a 23.30;SAN JUAN;600;N/A;SAN JUAN AV. 600;San Telmo;1;1147.0;C1147AAQ
-58.35684972;-34.62963184;1237;EL OBRERO;RESTAURANTE;TRADICIONAL;BODEGA;4362 9912;N/A;lunes a lunes de 8 a 2;CAFFARENA AGUSTIN R.;64;N/A;CAFFARENA, AGUSTIN R. 64;Boca;4;1157.0;C1157ADB
-58.40255909;-34.59446916;1730;EL OLMO;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4821 5828;N/A;lunes a domingo de 7 a 1;SANTA FE;2502;N/A;SANTA FE AV. 2502;Recoleta;2;1425.0;C1425BGN
-58.37756648;-34.60468638;2235;EL OMBU;RESTAURANTE;INTERNACIONAL;GENERAL;4325 0641;N/A;NO ESPECIFICADA;SARMIENTO;775;N/A;SARMIENTO 775;San Nicolas;1;1041.0;C1041AAO
-58.45403301;-34.64361135;1148;EL OMBU;OTROS;MINUTAS;CLASICO PORTENIO;4631 1161;N/A;NO ESPECIFICADA;VARELA AV;1296;N/A;VARELA AV. 1296;Flores;7;1406.0;C1406EKZ
-58.45945096;-34.61402599;1150;EL OMBU;RESTAURANTE;MINUTAS;CLASICO PORTENIO;4582 4824;N/A;NO ESPECIFICADA;ALVAREZ DONATO;1096;N/A;ALVAREZ, DONATO, Tte. Gral. 1096;Flores;7;1406.0;C1406BOV
-58.40481871;-34.63827455;1560;EL OMBU PARRILLA BAR;RESTAURANTE;PARRILLA;CLASICO PORTENIO;NO DISPONIBLE;N/A;NO ESPECIFICADA;PATAGONES;2976;N/A;PATAGONES 2976;Parque Patricios;4;1437.0;C1437JEH
-58.38963874;-34.6043208;2238;EL PALACIO DE LA PAPA FRITA;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4322 1599;N/A;NO ESPECIFICADA;CORRIENTES;1612;N/A;CORRIENTES AV. 1612;San Nicolas;1;1042.0;C1042AAP
-58.37718765;-34.60232932;2236;EL PALACIO DE LA PAPA FRITA;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4393 5849;lavalle735@sion.com.ar;lunes a miercoles de 11.30 a 23 - jueves a domingo de 11.30 a 2;LAVALLE;735;N/A;LAVALLE 735;San Nicolas;1;1047.0;C1047AAO
-58.38028213;-34.60253143;2237;EL PALACIO DE LA PAPA FRITA;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4322 1599;N/A;NO ESPECIFICADA;LAVALLE;954;N/A;LAVALLE 954;San Nicolas;1;1047.0;C1047AAT
-58.3773108;-34.60336407;2239;EL PALACIO DE LA PIZZA;RESTAURANTE;INTERNACIONAL;GENERAL;NO DISPONIBLE;N/A;NO ESPECIFICADA;CORRIENTES;751;N/A;CORRIENTES AV. 751;San Nicolas;1;1043.0;C1043AAH
-58.40073955;-34.6066056;758;EL PALACIO DEL SANDWICH;RESTAURANTE;GASTRONOMIA GENERAL;GENERAL;4951 6814;N/A;NO ESPECIFICADA;AZCUENAGA;270;N/A;AZCUENAGA 270;Balvanera;3;1029.0;C1029AAF
-58.43617222;-34.61825895;991;EL PALACIO I;OTROS;PIZZERIA;MODERNO;4902 2246;N/A;lunes a domingo mediodia y noche;RIVADAVIA;4994;N/A;RIVADAVIA AV. 4994;Caballito;6;1424.0;C1424CER
-58.37441652;-34.64022727;904;EL PAMPA;BAR;MINUTAS;FOLKLORICO;4301 4337;N/A;NO ESPECIFICADA;MONTES DE OCA MANUEL;1051;N/A;MONTES DE OCA, MANUEL 1051;Barracas;4;1270.0;C1270AAK
-58.37936192;-34.60590237;2240;EL PAPILLON;CONFITERIA;MINUTAS;MODERNO;4326 7170;N/A;lunes a viernes de 7 a 20;SUIPACHA;202;N/A;SUIPACHA 202;San Nicolas;1;1008.0;C1008AAF
-58.4057559;-34.6370679;1561;EL PARQUE;CONFITERIA;MINUTAS;CLASICO PORTENIO;4943 2932;N/A;NO ESPECIFICADA;CASEROS;3001;N/A;CASEROS AV. 3001;Parque Patricios;4;1264.0;C1264AAK
-58.42262642;-34.57165497;166;EL PARRILLON DE RECOLETA;RESTAURANTE;TRADICIONAL;MODERNO;4778 3773;N/A;NO ESPECIFICADA;DEL LIBERTADOR;3880;N/A;DEL LIBERTADOR AV. 3880;Palermo;14;1425.0;C1425ABY
-58.37206106;-34.58857989;1988;EL PASEO;PUB;TRADICIONAL;ANTIGUO;4314 0591;N/A;NO ESPECIFICADA;RAMOS MEJIA;1634;N/A;RAMOS MEJIA, JOSE MARIA, DR. AV. 1634;Retiro;1;1104.0;C1104AJQ
-58.38275572;-34.59592487;1989;EL PASEO CAE;CAFE;MINUTAS;CLASICO PORTENIO;4812 6092;N/A;NO ESPECIFICADA;CERRITO;1070;N/A;CERRITO 1070;Retiro;1;1010.0;C1010AAV
-58.37233721;-34.60460661;2241;EL PATIO;CONFITERIA;TRADICIONAL;ANTIGUO;4343 0290;N/A;lunes a viernes de 12 a 16;RECONQUISTA;269;N/A;RECONQUISTA 269;San Nicolas;1;1003.0;C1003ABE
-58.37699388;-34.62370669;2571;EL PATIO DE SAN TELMO;RESTAURANTE;INTERNACIONAL;CLASICO PORTENIO;4362 8296;N/A;lunes a sabado de 7 a 19;PIEDRAS;1316;N/A;PIEDRAS 1316;San Telmo;1;1140.0;C1140ABD
-58.37839506;-34.6528283;906;EL PATO;BAR;GASTRONOMIA GENERAL;GENERAL;4301 9462;N/A;NO ESPECIFICADA;GONCALVES DIAS;885;N/A;GONCALVES DIAS 885;Barracas;4;1276.0;C1276ACK
-58.37233721;-34.60460661;2242;EL PATO DE SAN RAMON;RESTAURANTE;TRADICIONAL;CLASICO PORTENIO;4343 0290;N/A;lunes a viernes de 10 a 16;RECONQUISTA;269;N/A;RECONQUISTA 269;San Nicolas;1;1003.0;C1003ABE
-58.42408661;-34.58471409;167;EL PENSADOR;RESTAURANTE;INTERNACIONAL;MODERNO;4832 4616;N/A;NO ESPECIFICADA;PARAGUAY;4495;N/A;PARAGUAY 4495;Palermo;14;1425.0;C1425BSM
-58.37141356;-34.62023365;2572;EL PERRO ANDALUZ;RESTAURANTE;MEDITERRANEA;CLASICO PORTENIO;4362 5562;perroandaluz@hotmail.com;NO ESPECIFICADA;DEFENSA;1066;N/A;DEFENSA 1066;San Telmo;1;1065.0;C1065AAT
-58.37360026;-34.60313272;2243;EL PETOLO;RESTAURANTE;INTERNACIONAL;MODERNO;4328 0685;N/A;lunes a viernes de 8 a 00;CORRIENTES;485;N/A;CORRIENTES AV. 485;San Nicolas;1;1043.0;C1043AAE
